customer_id,transaction_date,city,customer_type,purchase
358,2023-10-17,Tangerang,casual,166
359,2023-12-02,Depok,casual,154
384,2023-08-26,Tangerang,casual,168
367,2023-12-09,Bogor,casual,184
364,2023-08-21,Jakarta,casual,150
355,2023-12-24,Bogor,casual,158
395,2023-10-12,Bekasi,casual,144
364,2023-10-01,Jakarta,casual,162
356,2023-12-10,Jakarta,casual,172
390,2023-09-02,Tangerang,casual,148
361,2023-09-16,Bogor,casual,158
398,2023-10-30,Tangerang,casual,149
362,2023-10-19,Bogor,casual,145
355,2023-12-02,Bogor,casual,178
399,2023-09-28,Bogor,casual,164
390,2023-12-21,Tangerang,casual,161
362,2023-10-16,Bogor,casual,164
390,2023-11-15,Tangerang,casual,147
361,2023-10-09,Bogor,casual,166
378,2023-12-01,Jakarta,casual,161
378,2023-11-28,Jakarta,casual,181
390,2023-11-03,Tangerang,casual,154
362,2023-09-17,Bogor,casual,166
371,2023-10-19,Jakarta,casual,167
358,2023-12-21,Tangerang,casual,162
390,2023-09-29,Tangerang,casual,171
391,2023-11-20,Jakarta,casual,159
382,2023-11-06,Tangerang,casual,157
380,2023-12-12,Jakarta,casual,178
389,2023-12-24,Jakarta,casual,158
399,2023-08-17,Bogor,casual,176
398,2023-12-06,Tangerang,casual,148
395,2023-10-25,Bekasi,casual,182
389,2023-11-28,Jakarta,casual,146
351,2023-11-02,Jakarta,casual,160
361,2023-10-21,Bogor,casual,143
372,2023-09-03,Jakarta,casual,153
370,2023-10-29,Jakarta,casual,180
355,2023-08-19,Bogor,casual,162
378,2023-10-14,Jakarta,casual,140
394,2023-11-13,Bekasi,casual,164
365,2023-09-10,Jakarta,casual,179
361,2023-10-22,Bogor,casual,155
380,2023-10-28,Jakarta,casual,166
383,2023-09-17,Bogor,casual,144
370,2023-12-14,Jakarta,casual,152
389,2023-12-31,Jakarta,casual,128
370,2023-10-06,Jakarta,casual,152
365,2023-12-04,Jakarta,casual,185
355,2023-09-23,Bogor,casual,180
378,2023-11-18,Jakarta,casual,170
389,2023-11-07,Jakarta,casual,151
380,2023-08-10,Jakarta,casual,175
362,2023-11-13,Bogor,casual,180
359,2023-09-21,Depok,casual,175
390,2023-10-13,Tangerang,casual,174
390,2023-11-27,Tangerang,casual,180
390,2023-11-26,Tangerang,casual,167
398,2023-12-02,Tangerang,casual,174
362,2023-12-28,Bogor,casual,157
370,2023-12-21,Jakarta,casual,169
364,2023-11-10,Jakarta,casual,157
399,2023-10-23,Bogor,casual,136
355,2023-10-27,Bogor,casual,130
370,2023-10-04,Jakarta,casual,142
378,2023-09-14,Jakarta,casual,167
395,2023-09-15,Bekasi,casual,167
371,2023-08-17,Jakarta,casual,146
394,2023-09-06,Bekasi,casual,191
375,2023-09-09,Bogor,casual,133
394,2023-12-14,Bekasi,casual,147
383,2023-10-28,Bogor,casual,154
382,2023-09-08,Tangerang,casual,153
371,2023-11-18,Jakarta,casual,172
384,2023-12-05,Tangerang,casual,166
356,2023-12-13,Jakarta,casual,154
389,2023-11-05,Jakarta,casual,171
370,2023-08-18,Jakarta,casual,161
358,2023-12-10,Tangerang,casual,167
394,2023-10-19,Bekasi,casual,173
370,2023-10-06,Jakarta,casual,150
443,2023-09-16,Depok,casual,150
405,2023-09-07,Jakarta,casual,144
448,2023-09-17,Tangerang,casual,133
411,2023-10-02,Jakarta,casual,170
405,2023-10-30,Jakarta,casual,131
438,2023-09-07,Jakarta,casual,160
411,2023-10-28,Jakarta,casual,139
437,2023-12-23,Depok,casual,172
448,2023-09-04,Tangerang,casual,140
448,2023-11-17,Tangerang,casual,165
433,2023-10-12,Tangerang,casual,170
420,2023-12-28,Bekasi,casual,187
415,2023-11-21,Bekasi,casual,159
412,2023-12-05,Bekasi,casual,167
414,2023-12-12,Depok,casual,168
448,2023-10-12,Tangerang,casual,160
424,2023-10-28,Jakarta,casual,172
436,2023-10-04,Bogor,casual,154
427,2023-11-30,Jakarta,casual,167
423,2023-10-14,Jakarta,casual,172
417,2023-09-24,Tangerang,casual,168
410,2023-10-16,Jakarta,casual,139
417,2023-12-05,Tangerang,casual,152
410,2023-11-01,Jakarta,casual,152
423,2023-09-23,Jakarta,casual,171
438,2023-10-04,Jakarta,casual,160
436,2023-11-07,Bogor,casual,157
427,2023-11-07,Jakarta,casual,181
411,2023-11-12,Jakarta,casual,142
430,2023-10-06,Bogor,casual,141
448,2023-09-26,Tangerang,casual,160
447,2023-09-17,Bogor,casual,151
410,2023-10-12,Jakarta,casual,165
410,2023-09-23,Jakarta,casual,161
448,2023-12-25,Tangerang,casual,152
443,2023-12-25,Depok,casual,180
437,2023-11-25,Depok,casual,151
429,2023-11-20,Bogor,casual,138
448,2023-10-19,Tangerang,casual,165
443,2023-12-29,Depok,casual,178
424,2023-10-25,Jakarta,casual,154
448,2023-11-14,Tangerang,casual,180
417,2023-10-23,Tangerang,casual,150
439,2023-12-19,Jakarta,casual,173
420,2023-11-11,Bekasi,casual,153
417,2023-12-27,Tangerang,casual,173
420,2023-10-07,Bekasi,casual,171
439,2023-10-27,Jakarta,casual,161
447,2023-12-29,Bogor,casual,170
430,2023-09-28,Bogor,casual,184
406,2023-10-10,Depok,casual,163
439,2023-12-26,Jakarta,casual,180
405,2023-10-23,Jakarta,casual,150
411,2023-09-27,Jakarta,casual,156
411,2023-11-20,Jakarta,casual,138
438,2023-09-06,Jakarta,casual,179
409,2023-12-16,Depok,casual,155
438,2023-10-07,Jakarta,casual,160
432,2023-09-20,Jakarta,casual,167
402,2023-10-11,Tangerang,casual,167
432,2023-09-02,Jakarta,casual,153
417,2023-09-10,Tangerang,casual,136
438,2023-11-27,Jakarta,casual,162
448,2023-12-28,Tangerang,casual,169
448,2023-12-04,Tangerang,casual,180
430,2023-09-28,Bogor,casual,178
417,2023-10-21,Tangerang,casual,169
439,2023-10-09,Jakarta,casual,168
430,2023-09-01,Bogor,casual,198
406,2023-09-22,Depok,casual,165
409,2023-12-07,Depok,casual,190
437,2023-12-30,Depok,casual,159
448,2023-12-11,Tangerang,casual,166
437,2023-12-31,Depok,casual,132
416,2023-12-22,Tangerang,casual,177
443,2023-10-24,Depok,casual,163
443,2023-10-22,Depok,casual,167
441,2023-09-30,Tangerang,casual,144
448,2023-10-10,Tangerang,casual,163
432,2023-10-06,Jakarta,casual,164
429,2023-11-22,Bogor,casual,167
425,2023-10-23,Jakarta,casual,142
408,2023-10-12,Jakarta,casual,125
439,2023-11-18,Jakarta,casual,155
427,2023-12-01,Jakarta,casual,163
415,2023-10-13,Bekasi,casual,151
432,2023-10-27,Jakarta,casual,141
441,2023-10-06,Tangerang,casual,147
421,2023-11-26,Tangerang,casual,156
425,2023-10-06,Jakarta,casual,151
409,2023-12-31,Depok,casual,196
441,2023-11-20,Tangerang,casual,188
402,2023-12-03,Tangerang,casual,165
423,2023-11-13,Jakarta,casual,151
410,2023-10-11,Jakarta,casual,148
473,2023-12-31,Tangerang,casual,146
468,2023-12-21,Jakarta,casual,179
472,2023-12-22,Tangerang,casual,163
487,2023-12-14,Tangerang,casual,164
467,2023-12-11,Bogor,casual,154
468,2023-10-22,Jakarta,casual,165
489,2023-12-20,Tangerang,casual,176
486,2023-10-06,Tangerang,casual,140
493,2023-11-02,Bogor,casual,164
495,2023-10-02,Tangerang,casual,179
497,2023-10-12,Tangerang,casual,148
482,2023-11-28,Depok,casual,127
498,2023-11-21,Jakarta,casual,174
476,2023-11-05,Bogor,casual,167
496,2023-11-08,Tangerang,casual,170
472,2023-11-16,Tangerang,casual,140
457,2023-11-08,Tangerang,casual,141
468,2023-10-31,Jakarta,casual,137
476,2023-12-18,Bogor,casual,163
464,2023-12-29,Jakarta,casual,151
495,2023-11-06,Tangerang,casual,176
499,2023-11-05,Jakarta,casual,156
476,2023-11-21,Bogor,casual,163
468,2023-10-03,Jakarta,casual,154
499,2023-10-01,Jakarta,casual,145
472,2023-12-06,Tangerang,casual,176
461,2023-12-31,Tangerang,casual,168
472,2023-10-08,Tangerang,casual,165
497,2023-12-24,Tangerang,casual,143
500,2023-11-03,Tangerang,casual,148
480,2023-10-30,Jakarta,casual,170
468,2023-12-30,Jakarta,casual,152
490,2023-10-22,Jakarta,casual,179
489,2023-10-29,Tangerang,casual,152
486,2023-11-02,Tangerang,casual,161
470,2023-12-20,Tangerang,casual,169
495,2023-11-16,Tangerang,casual,152
486,2023-11-28,Tangerang,casual,151
461,2023-10-09,Tangerang,casual,171
461,2023-11-16,Tangerang,casual,175
493,2023-10-07,Bogor,casual,159
471,2023-12-02,Tangerang,casual,180
500,2023-12-13,Tangerang,casual,142
476,2023-12-04,Bogor,casual,182
470,2023-12-14,Tangerang,casual,150
490,2023-12-16,Jakarta,casual,145
497,2023-10-21,Tangerang,casual,168
473,2023-10-19,Tangerang,casual,164
471,2023-11-16,Tangerang,casual,148
500,2023-10-23,Tangerang,casual,184
500,2023-10-18,Tangerang,casual,148
483,2023-10-31,Jakarta,casual,147
473,2023-11-23,Tangerang,casual,176
490,2023-10-29,Jakarta,casual,159
476,2023-12-03,Bogor,casual,180
495,2023-11-11,Tangerang,casual,135
461,2023-12-10,Tangerang,casual,153
490,2023-10-23,Jakarta,casual,160
467,2023-11-24,Bogor,casual,163
464,2023-11-14,Jakarta,casual,170
473,2023-10-26,Tangerang,casual,149
464,2023-10-11,Jakarta,casual,162
461,2023-12-29,Tangerang,casual,162
471,2023-10-02,Tangerang,casual,158
486,2023-12-01,Tangerang,casual,187
467,2023-12-18,Bogor,casual,164
472,2023-12-24,Tangerang,casual,148
457,2023-10-09,Tangerang,casual,157
467,2023-12-13,Bogor,casual,160
464,2023-12-30,Jakarta,casual,133
480,2023-10-06,Jakarta,casual,185
496,2023-12-09,Tangerang,casual,164
504,2023-11-07,Tangerang,casual,183
520,2023-12-01,Jakarta,casual,174
542,2023-11-22,Bekasi,casual,172
550,2023-12-26,Tangerang,casual,149
528,2023-12-21,Tangerang,casual,154
550,2023-11-04,Tangerang,casual,170
542,2023-11-04,Bekasi,casual,184
517,2023-11-05,Bogor,casual,143
514,2023-12-20,Tangerang,casual,174
512,2023-12-17,Jakarta,casual,158
511,2023-11-22,Jakarta,casual,169
540,2023-12-11,Jakarta,casual,164
506,2023-11-29,Jakarta,casual,155
540,2023-12-09,Jakarta,casual,159
547,2023-12-16,Depok,casual,172
547,2023-12-16,Depok,casual,168
503,2023-11-22,Jakarta,casual,177
550,2023-11-11,Tangerang,casual,147
505,2023-12-19,Jakarta,casual,158
550,2023-12-13,Tangerang,casual,146
546,2023-11-02,Depok,casual,165
511,2023-12-08,Jakarta,casual,174
511,2023-11-04,Jakarta,casual,183
542,2023-12-12,Bekasi,casual,145
533,2023-11-17,Tangerang,casual,171
511,2023-11-08,Jakarta,casual,186
539,2023-12-04,Tangerang,casual,155
542,2023-12-15,Bekasi,casual,182
517,2023-11-04,Bogor,casual,158
549,2023-11-15,Bekasi,casual,149
505,2023-11-13,Jakarta,casual,163
503,2023-11-26,Jakarta,casual,163
544,2023-11-03,Bekasi,casual,173
547,2023-12-24,Depok,casual,129
508,2023-12-27,Bogor,casual,141
550,2023-12-08,Tangerang,casual,169
549,2023-12-14,Bekasi,casual,140
545,2023-11-27,Tangerang,casual,178
525,2023-11-26,Tangerang,casual,162
550,2023-12-06,Tangerang,casual,179
538,2023-12-08,Bogor,casual,158
520,2023-11-12,Jakarta,casual,140
530,2023-12-27,Jakarta,casual,158
545,2023-12-26,Tangerang,casual,169
514,2023-11-02,Tangerang,casual,173
542,2023-11-22,Bekasi,casual,174
545,2023-11-17,Tangerang,casual,154
508,2023-11-07,Bogor,casual,153
599,2023-12-08,Tangerang,casual,160
552,2023-12-17,Depok,casual,171
576,2023-12-24,Jakarta,casual,161
557,2023-12-04,Tangerang,casual,154
560,2023-12-02,Jakarta,casual,163
596,2023-12-31,Depok,casual,146
578,2023-12-20,Tangerang,casual,162
587,2023-12-24,Tangerang,casual,161
591,2023-12-26,Bogor,casual,165
575,2023-12-01,Tangerang,casual,166
560,2023-12-28,Jakarta,casual,157
591,2023-12-24,Bogor,casual,164
573,2023-12-21,Bogor,casual,160
590,2023-12-29,Tangerang,casual,153
560,2023-12-12,Jakarta,casual,151
560,2023-12-16,Jakarta,casual,121
571,2023-12-05,Bogor,casual,148
