"id_pelanggan","tanggal_transaksi","jumlah"
692,"2024-03-04","56500"
693,"2024-03-04","95500"
701,"2024-03-04","102000"
737,"2024-03-04","100500"
769,"2024-03-04","80000"
778,"2024-03-04","103500"
783,"2024-03-04","74500"
792,"2024-03-04","94000"
802,"2024-03-04","70000"
806,"2024-03-04","118500"
813,"2024-03-04","94000"
814,"2024-03-04","63500"
816,"2024-03-04","68500"
819,"2024-03-04","67500"
836,"2024-03-04","96500"
847,"2024-03-04","111500"
864,"2024-03-04","62000"
865,"2024-03-04","97500"
867,"2024-03-04","92000"
872,"2024-03-04","67000"
874,"2024-03-04","83500"
877,"2024-03-04","84000"
881,"2024-03-04","75500"
894,"2024-03-04","96500"
899,"2024-03-04","92000"
916,"2024-03-04","75500"
918,"2024-03-04","81500"
921,"2024-03-04","150000"
923,"2024-03-04","75000"
941,"2024-03-04","88000"
945,"2024-03-04","90500"
948,"2024-03-04","53000"
957,"2024-03-04","72500"
961,"2024-03-04","313000"
962,"2024-03-04","93000"
974,"2024-03-04","59500"
975,"2024-03-04","98500"
1001,"2024-03-04","85500"
1008,"2024-03-04","95000"
1011,"2024-03-04","89500"
1012,"2024-03-04","92500"
1038,"2024-03-04","66500"
1042,"2024-03-04","75000"
1049,"2024-03-04","109500"
1072,"2024-03-04","91500"
1080,"2024-03-04","107500"
1081,"2024-03-04","82000"
1086,"2024-03-04","83000"
1104,"2024-03-04","101000"
1112,"2024-03-04","106000"
1116,"2024-03-04","116000"
1117,"2024-03-04","101500"
1135,"2024-03-04","91500"
1137,"2024-03-04","92000"
1142,"2024-03-04","73500"
1143,"2024-03-04","93000"
1149,"2024-03-04","85500"
1151,"2024-03-04","116000"
1155,"2024-03-04","85000"
1178,"2024-03-04","102000"
1184,"2024-03-04","95000"
1193,"2024-03-04","59500"
1195,"2024-03-04","70000"
1198,"2024-03-04","61000"
1202,"2024-03-04","103000"
1212,"2024-03-04","60500"
1236,"2024-03-04","198500"
1238,"2024-03-04","65500"
1279,"2024-03-04","81000"
1287,"2024-03-04","181500"
1298,"2024-03-04","94000"
1303,"2024-03-04","174000"
1316,"2024-03-04","80000"
1319,"2024-03-04","98000"
1332,"2024-03-04","126000"
1336,"2024-03-04","89000"
1337,"2024-03-04","106000"
1339,"2024-03-04","99000"
1341,"2024-03-04","93000"
1344,"2024-03-04","95500"
1347,"2024-03-04","89000"
1357,"2024-03-04","92500"
1364,"2024-03-04","82000"
1382,"2024-03-04","85500"
1387,"2024-03-04","103500"
1428,"2024-03-04","82000"
1429,"2024-03-04","72000"
24,"2024-03-05","82500"
28,"2024-03-05","197000"
29,"2024-03-05","56000"
35,"2024-03-05","78500"
44,"2024-03-05","168000"
50,"2024-03-05","94500"
54,"2024-03-05","85500"
68,"2024-03-05","118500"
75,"2024-03-05","96500"
78,"2024-03-05","65500"
81,"2024-03-05","66000"
85,"2024-03-05","105000"
86,"2024-03-05","91000"
90,"2024-03-05","99500"
96,"2024-03-05","93000"
106,"2024-03-05","80500"
107,"2024-03-05","90000"
108,"2024-03-05","89000"
118,"2024-03-05","97000"
122,"2024-03-05","76000"
127,"2024-03-05","104000"
132,"2024-03-05","91500"
135,"2024-03-05","101000"
144,"2024-03-05","92000"
155,"2024-03-05","68500"
160,"2024-03-05","92000"
161,"2024-03-05","81500"
167,"2024-03-05","94500"
176,"2024-03-05","79500"
190,"2024-03-05","88000"
194,"2024-03-05","84500"
208,"2024-03-05","62500"
212,"2024-03-05","58500"
213,"2024-03-05","60000"
220,"2024-03-05","150000"
222,"2024-03-05","62500"
236,"2024-03-05","87500"
237,"2024-03-05","99000"
242,"2024-03-05","95000"
247,"2024-03-05","95000"
253,"2024-03-05","83000"
264,"2024-03-05","85000"
270,"2024-03-05","102000"
282,"2024-03-05","103500"
283,"2024-03-05","157000"
287,"2024-03-05","68500"
299,"2024-03-05","159000"
310,"2024-03-05","123000"
356,"2024-03-05","155500"
386,"2024-03-05","83500"
390,"2024-03-05","89500"
399,"2024-03-05","75500"
401,"2024-03-05","76000"
416,"2024-03-05","69500"
428,"2024-03-05","83000"
435,"2024-03-05","96500"
437,"2024-03-05","170000"
439,"2024-03-05","73500"
450,"2024-03-05","60000"
455,"2024-03-05","185000"
456,"2024-03-05","183000"
467,"2024-03-05","81500"
470,"2024-03-05","116500"
471,"2024-03-05","74500"
476,"2024-03-05","166500"
484,"2024-03-05","81500"
486,"2024-03-05","89500"
487,"2024-03-05","102000"
502,"2024-03-05","111000"
504,"2024-03-05","69000"
512,"2024-03-05","58500"
516,"2024-03-05","101000"
518,"2024-03-05","114000"
540,"2024-03-05","94500"
543,"2024-03-05","79500"
562,"2024-03-05","98000"
565,"2024-03-05","100500"
570,"2024-03-05","102500"
576,"2024-03-05","81500"
577,"2024-03-05","96500"
578,"2024-03-05","96000"
589,"2024-03-05","201500"
608,"2024-03-05","118000"
623,"2024-03-05","110000"
624,"2024-03-05","82000"
631,"2024-03-05","83000"
639,"2024-03-05","55000"
646,"2024-03-05","86000"
654,"2024-03-05","74000"
656,"2024-03-05","112000"
659,"2024-03-05","56000"
660,"2024-03-05","72500"
662,"2024-03-05","91000"
670,"2024-03-05","80000"
678,"2024-03-05","81500"
680,"2024-03-05","96500"
682,"2024-03-05","76500"
698,"2024-03-05","97000"
699,"2024-03-05","72000"
708,"2024-03-05","86000"
709,"2024-03-05","95500"
715,"2024-03-05","104500"
716,"2024-03-05","99000"
729,"2024-03-05","98000"
758,"2024-03-05","172000"
763,"2024-03-05","79500"
767,"2024-03-05","82500"
769,"2024-03-05","100000"
771,"2024-03-05","89500"
782,"2024-03-05","156000"
784,"2024-03-05","91000"
785,"2024-03-05","108000"
788,"2024-03-05","66000"
809,"2024-03-05","182000"
816,"2024-03-05","78000"
817,"2024-03-05","89500"
826,"2024-03-05","107500"
832,"2024-03-05","194500"
849,"2024-03-05","85000"
852,"2024-03-05","73000"
864,"2024-03-05","91000"
867,"2024-03-05","74500"
877,"2024-03-05","73500"
879,"2024-03-05","71000"
884,"2024-03-05","98000"
885,"2024-03-05","111000"
902,"2024-03-05","89500"
912,"2024-03-05","108000"
914,"2024-03-05","74500"
915,"2024-03-05","74500"
921,"2024-03-05","85000"
938,"2024-03-05","82000"
945,"2024-03-05","93000"
950,"2024-03-05","80000"
952,"2024-03-05","99000"
957,"2024-03-05","68000"
960,"2024-03-05","53000"
961,"2024-03-05","174000"
975,"2024-03-05","84500"
976,"2024-03-05","97500"
990,"2024-03-05","102500"
994,"2024-03-05","93500"
998,"2024-03-05","78000"
1001,"2024-03-05","43500"
1023,"2024-03-05","75000"
1024,"2024-03-05","53000"
1026,"2024-03-05","86000"
1055,"2024-03-05","78000"
1078,"2024-03-05","60500"
1086,"2024-03-05","79000"
1088,"2024-03-05","66000"
1090,"2024-03-05","84000"
1101,"2024-03-05","88000"
1123,"2024-03-05","93000"
1127,"2024-03-05","96000"
1134,"2024-03-05","82000"
1137,"2024-03-05","65000"
1143,"2024-03-05","86000"
1146,"2024-03-05","93500"
1167,"2024-03-05","69500"
1173,"2024-03-05","103000"
1191,"2024-03-05","100000"
1220,"2024-03-05","88500"
1229,"2024-03-05","85000"
1241,"2024-03-05","80500"
1258,"2024-03-05","86000"
1274,"2024-03-05","107000"
1280,"2024-03-05","104500"
1294,"2024-03-05","96000"
1295,"2024-03-05","107500"
1297,"2024-03-05","76000"
1300,"2024-03-05","78500"
1304,"2024-03-05","100500"
1310,"2024-03-05","107000"
1315,"2024-03-05","93500"
1328,"2024-03-05","84000"
1337,"2024-03-05","88500"
1347,"2024-03-05","175500"
1360,"2024-03-05","107500"
1371,"2024-03-05","101000"
1381,"2024-03-05","52500"
1385,"2024-03-05","69500"
1406,"2024-03-05","88000"
1428,"2024-03-05","77000"
1432,"2024-03-05","41000"
2,"2024-03-06","100000"
5,"2024-03-06","107500"
9,"2024-03-06","65500"
13,"2024-03-06","77500"
17,"2024-03-06","67000"
24,"2024-03-06","90500"
25,"2024-03-06","112000"
53,"2024-03-06","80500"
71,"2024-03-06","54500"
72,"2024-03-06","104000"
75,"2024-03-06","93000"
76,"2024-03-06","94500"
79,"2024-03-06","92000"
81,"2024-03-06","96000"
82,"2024-03-06","75000"
85,"2024-03-06","89500"
97,"2024-03-06","89000"
98,"2024-03-06","62000"
106,"2024-03-06","81000"
111,"2024-03-06","114500"
113,"2024-03-06","93000"
116,"2024-03-06","163000"
119,"2024-03-06","95500"
120,"2024-03-06","87000"
121,"2024-03-06","104500"
122,"2024-03-06","105000"
124,"2024-03-06","59000"
126,"2024-03-06","101000"
134,"2024-03-06","102500"
147,"2024-03-06","159500"
155,"2024-03-06","81000"
156,"2024-03-06","84000"
172,"2024-03-06","61500"
173,"2024-03-06","83000"
182,"2024-03-06","68500"
184,"2024-03-06","79500"
187,"2024-03-06","85000"
191,"2024-03-06","91000"
193,"2024-03-06","66500"
195,"2024-03-06","72500"
218,"2024-03-06","73500"
220,"2024-03-06","96500"
236,"2024-03-06","60000"
240,"2024-03-06","79500"
248,"2024-03-06","99000"
285,"2024-03-06","85500"
287,"2024-03-06","72000"
290,"2024-03-06","78000"
300,"2024-03-06","108000"
306,"2024-03-06","79000"
309,"2024-03-06","60000"
321,"2024-03-06","80000"
327,"2024-03-06","92500"
335,"2024-03-06","119500"
344,"2024-03-06","148500"
347,"2024-03-06","101500"
358,"2024-03-06","82500"
364,"2024-03-06","85500"
368,"2024-03-06","66500"
379,"2024-03-06","67000"
380,"2024-03-06","82000"
383,"2024-03-06","58500"
386,"2024-03-06","92500"
387,"2024-03-06","80500"
397,"2024-03-06","175500"
400,"2024-03-06","84000"
404,"2024-03-06","83500"
405,"2024-03-06","62000"
407,"2024-03-06","50500"
421,"2024-03-06","96500"
427,"2024-03-06","72000"
431,"2024-03-06","98000"
438,"2024-03-06","81500"
439,"2024-03-06","99000"
442,"2024-03-06","101000"
443,"2024-03-06","68000"
454,"2024-03-06","79000"
455,"2024-03-06","69000"
480,"2024-03-06","181000"
484,"2024-03-06","99000"
486,"2024-03-06","80500"
491,"2024-03-06","134000"
495,"2024-03-06","94500"
507,"2024-03-06","80500"
513,"2024-03-06","93000"
522,"2024-03-06","81000"
525,"2024-03-06","109000"
528,"2024-03-06","82000"
529,"2024-03-06","87500"
534,"2024-03-06","79000"
540,"2024-03-06","105000"
542,"2024-03-06","62500"
549,"2024-03-06","75500"
550,"2024-03-06","82000"
552,"2024-03-06","83000"
557,"2024-03-06","85000"
561,"2024-03-06","78000"
562,"2024-03-06","77500"
565,"2024-03-06","68000"
573,"2024-03-06","91000"
577,"2024-03-06","86000"
579,"2024-03-06","91000"
580,"2024-03-06","82000"
587,"2024-03-06","89000"
589,"2024-03-06","76500"
590,"2024-03-06","91000"
596,"2024-03-06","83000"
601,"2024-03-06","84000"
610,"2024-03-06","103000"
614,"2024-03-06","87000"
616,"2024-03-06","216500"
617,"2024-03-06","81500"
623,"2024-03-06","110500"
625,"2024-03-06","84500"
626,"2024-03-06","94500"
631,"2024-03-06","122500"
639,"2024-03-06","198500"
641,"2024-03-06","73000"
648,"2024-03-06","78000"
652,"2024-03-06","110000"
668,"2024-03-06","78500"
680,"2024-03-06","174000"
688,"2024-03-06","89500"
690,"2024-03-06","102000"
696,"2024-03-06","110500"
698,"2024-03-06","65000"
707,"2024-03-06","72500"
710,"2024-03-06","99500"
716,"2024-03-06","81000"
723,"2024-03-06","73000"
729,"2024-03-06","83500"
731,"2024-03-06","72500"
743,"2024-03-06","83000"
745,"2024-03-06","47500"
758,"2024-03-06","106500"
764,"2024-03-06","84500"
766,"2024-03-06","91000"
769,"2024-03-06","154500"
777,"2024-03-06","99000"
778,"2024-03-06","73000"
779,"2024-03-06","179500"
780,"2024-03-06","205000"
785,"2024-03-06","73500"
788,"2024-03-06","88000"
793,"2024-03-06","75500"
798,"2024-03-06","101500"
800,"2024-03-06","181500"
803,"2024-03-06","86000"
807,"2024-03-06","93500"
809,"2024-03-06","82500"
810,"2024-03-06","70500"
813,"2024-03-06","97000"
821,"2024-03-06","76500"
832,"2024-03-06","79000"
845,"2024-03-06","83500"
859,"2024-03-06","102500"
860,"2024-03-06","84500"
870,"2024-03-06","179000"
872,"2024-03-06","95000"
877,"2024-03-06","116500"
881,"2024-03-06","82000"
884,"2024-03-06","69000"
893,"2024-03-06","105000"
898,"2024-03-06","75000"
902,"2024-03-06","180000"
905,"2024-03-06","82500"
913,"2024-03-06","195000"
919,"2024-03-06","180000"
925,"2024-03-06","153500"
935,"2024-03-06","70500"
937,"2024-03-06","209500"
939,"2024-03-06","104500"
947,"2024-03-06","96000"
955,"2024-03-06","103000"
960,"2024-03-06","68000"
964,"2024-03-06","72500"
993,"2024-03-06","116000"
998,"2024-03-06","106000"
1000,"2024-03-06","81000"
1003,"2024-03-06","90500"
1006,"2024-03-06","101000"
1007,"2024-03-06","81000"
1011,"2024-03-06","288000"
1014,"2024-03-06","80500"
1017,"2024-03-06","99000"
1022,"2024-03-06","90500"
1035,"2024-03-06","197000"
1042,"2024-03-06","62000"
1049,"2024-03-06","84500"
1052,"2024-03-06","82000"
1062,"2024-03-06","189000"
1067,"2024-03-06","77000"
1076,"2024-03-06","77000"
1077,"2024-03-06","74000"
1079,"2024-03-06","95500"
1090,"2024-03-06","246500"
1095,"2024-03-06","93000"
1099,"2024-03-06","78000"
1102,"2024-03-06","93000"
1118,"2024-03-06","87000"
1120,"2024-03-06","60000"
1143,"2024-03-06","163000"
1158,"2024-03-06","72500"
1160,"2024-03-06","86000"
1161,"2024-03-06","119000"
1162,"2024-03-06","96000"
1179,"2024-03-06","64500"
1180,"2024-03-06","100500"
1181,"2024-03-06","92500"
1188,"2024-03-06","100500"
1189,"2024-03-06","91500"
1193,"2024-03-06","70500"
1205,"2024-03-06","107500"
1211,"2024-03-06","99000"
1213,"2024-03-06","81000"
1215,"2024-03-06","193500"
1234,"2024-03-06","77500"
1245,"2024-03-06","56000"
1257,"2024-03-06","76500"
1259,"2024-03-06","88500"
1268,"2024-03-06","63000"
1275,"2024-03-06","103000"
1280,"2024-03-06","172000"
1282,"2024-03-06","89000"
1284,"2024-03-06","83000"
1289,"2024-03-06","73500"
1293,"2024-03-06","59000"
1297,"2024-03-06","106000"
1304,"2024-03-06","57500"
1306,"2024-03-06","72500"
1314,"2024-03-06","104500"
1315,"2024-03-06","72000"
1322,"2024-03-06","71000"
1332,"2024-03-06","79500"
1342,"2024-03-06","67000"
1348,"2024-03-06","92000"
1351,"2024-03-06","101000"
1363,"2024-03-06","69000"
1381,"2024-03-06","96000"
1386,"2024-03-06","101000"
1390,"2024-03-06","117000"
1404,"2024-03-06","52500"
1406,"2024-03-06","154500"
1418,"2024-03-06","82500"
1420,"2024-03-06","64000"
2,"2024-03-07","96500"
5,"2024-03-07","93000"
9,"2024-03-07","168000"
16,"2024-03-07","69000"
18,"2024-03-07","67000"
19,"2024-03-07","99000"
22,"2024-03-07","165500"
24,"2024-03-07","69000"
25,"2024-03-07","112000"
29,"2024-03-07","96000"
35,"2024-03-07","107000"
37,"2024-03-07","121500"
41,"2024-03-07","181000"
44,"2024-03-07","89500"
46,"2024-03-07","58500"
47,"2024-03-07","85000"
49,"2024-03-07","92000"
50,"2024-03-07","79500"
58,"2024-03-07","90000"
59,"2024-03-07","96500"
60,"2024-03-07","310500"
68,"2024-03-07","71500"
70,"2024-03-07","90000"
76,"2024-03-07","85000"
77,"2024-03-07","120500"
82,"2024-03-07","63500"
83,"2024-03-07","102000"
87,"2024-03-07","169500"
88,"2024-03-07","92500"
90,"2024-03-07","87000"
94,"2024-03-07","94000"
97,"2024-03-07","106000"
98,"2024-03-07","97000"
104,"2024-03-07","81500"
106,"2024-03-07","69000"
119,"2024-03-07","78000"
122,"2024-03-07","171500"
127,"2024-03-07","92000"
128,"2024-03-07","119000"
134,"2024-03-07","97500"
135,"2024-03-07","161000"
142,"2024-03-07","160500"
144,"2024-03-07","94000"
146,"2024-03-07","71000"
153,"2024-03-07","71500"
155,"2024-03-07","81000"
160,"2024-03-07","108000"
163,"2024-03-07","63500"
165,"2024-03-07","71000"
170,"2024-03-07","84500"
173,"2024-03-07","80000"
176,"2024-03-07","76000"
179,"2024-03-07","93500"
186,"2024-03-07","186500"
193,"2024-03-07","68500"
206,"2024-03-07","84000"
209,"2024-03-07","104000"
210,"2024-03-07","81500"
223,"2024-03-07","104500"
224,"2024-03-07","107000"
228,"2024-03-07","58500"
230,"2024-03-07","74000"
231,"2024-03-07","66000"
232,"2024-03-07","103000"
236,"2024-03-07","192000"
243,"2024-03-07","101500"
244,"2024-03-07","73500"
254,"2024-03-07","70000"
257,"2024-03-07","83000"
259,"2024-03-07","55000"
268,"2024-03-07","86000"
269,"2024-03-07","86000"
273,"2024-03-07","97500"
278,"2024-03-07","179000"
281,"2024-03-07","45000"
282,"2024-03-07","203500"
286,"2024-03-07","79500"
288,"2024-03-07","70000"
290,"2024-03-07","74000"
302,"2024-03-07","92000"
304,"2024-03-07","109000"
306,"2024-03-07","79500"
310,"2024-03-07","68000"
311,"2024-03-07","73000"
316,"2024-03-07","83000"
322,"2024-03-07","51500"
326,"2024-03-07","93500"
327,"2024-03-07","172500"
332,"2024-03-07","63000"
333,"2024-03-07","81000"
335,"2024-03-07","72500"
345,"2024-03-07","84500"
346,"2024-03-07","89000"
348,"2024-03-07","108500"
364,"2024-03-07","65000"
368,"2024-03-07","170000"
374,"2024-03-07","75000"
377,"2024-03-07","145000"
381,"2024-03-07","201000"
383,"2024-03-07","88500"
386,"2024-03-07","244500"
388,"2024-03-07","75000"
389,"2024-03-07","57000"
397,"2024-03-07","93500"
398,"2024-03-07","103000"
399,"2024-03-07","89500"
400,"2024-03-07","118500"
402,"2024-03-07","157500"
409,"2024-03-07","81500"
420,"2024-03-07","95500"
429,"2024-03-07","60500"
433,"2024-03-07","93500"
436,"2024-03-07","154000"
437,"2024-03-07","114500"
440,"2024-03-07","78500"
443,"2024-03-07","61000"
449,"2024-03-07","81000"
451,"2024-03-07","70000"
452,"2024-03-07","79500"
456,"2024-03-07","95000"
458,"2024-03-07","229000"
469,"2024-03-07","136000"
473,"2024-03-07","158000"
476,"2024-03-07","80000"
477,"2024-03-07","85000"
480,"2024-03-07","102000"
485,"2024-03-07","177000"
488,"2024-03-07","108000"
489,"2024-03-07","87500"
491,"2024-03-07","81000"
494,"2024-03-07","112000"
497,"2024-03-07","78500"
503,"2024-03-07","88000"
504,"2024-03-07","101500"
506,"2024-03-07","78500"
507,"2024-03-07","214000"
508,"2024-03-07","85000"
528,"2024-03-07","80000"
530,"2024-03-07","113500"
539,"2024-03-07","78000"
540,"2024-03-07","99500"
546,"2024-03-07","103000"
549,"2024-03-07","108000"
553,"2024-03-07","88500"
556,"2024-03-07","64500"
558,"2024-03-07","176000"
561,"2024-03-07","122000"
563,"2024-03-07","96500"
564,"2024-03-07","60000"
565,"2024-03-07","104000"
568,"2024-03-07","95000"
574,"2024-03-07","187000"
576,"2024-03-07","101500"
577,"2024-03-07","174500"
579,"2024-03-07","81000"
581,"2024-03-07","179500"
591,"2024-03-07","67500"
593,"2024-03-07","96000"
598,"2024-03-07","165500"
612,"2024-03-07","67000"
613,"2024-03-07","88000"
615,"2024-03-07","113000"
616,"2024-03-07","95000"
619,"2024-03-07","100000"
623,"2024-03-07","84000"
626,"2024-03-07","95500"
628,"2024-03-07","93000"
638,"2024-03-07","78500"
644,"2024-03-07","102000"
647,"2024-03-07","69000"
659,"2024-03-07","89000"
669,"2024-03-07","106500"
673,"2024-03-07","194500"
677,"2024-03-07","85500"
684,"2024-03-07","67000"
689,"2024-03-07","78500"
706,"2024-03-07","48000"
710,"2024-03-07","100000"
713,"2024-03-07","65000"
714,"2024-03-07","76500"
718,"2024-03-07","92500"
719,"2024-03-07","70500"
726,"2024-03-07","75000"
727,"2024-03-07","81500"
737,"2024-03-07","339500"
739,"2024-03-07","103500"
742,"2024-03-07","62000"
745,"2024-03-07","97000"
752,"2024-03-07","60500"
753,"2024-03-07","70500"
756,"2024-03-07","72500"
757,"2024-03-07","96000"
759,"2024-03-07","99500"
760,"2024-03-07","111000"
764,"2024-03-07","95500"
766,"2024-03-07","85000"
772,"2024-03-07","71500"
778,"2024-03-07","45000"
793,"2024-03-07","86000"
794,"2024-03-07","58500"
796,"2024-03-07","105500"
797,"2024-03-07","69000"
823,"2024-03-07","85000"
824,"2024-03-07","93500"
825,"2024-03-07","91500"
828,"2024-03-07","90000"
830,"2024-03-07","73000"
832,"2024-03-07","101500"
836,"2024-03-07","159000"
840,"2024-03-07","95000"
841,"2024-03-07","99500"
848,"2024-03-07","79000"
849,"2024-03-07","114500"
851,"2024-03-07","85500"
865,"2024-03-07","183000"
866,"2024-03-07","89500"
867,"2024-03-07","65000"
871,"2024-03-07","66500"
877,"2024-03-07","78500"
879,"2024-03-07","98000"
880,"2024-03-07","96000"
884,"2024-03-07","89000"
897,"2024-03-07","81500"
899,"2024-03-07","76000"
901,"2024-03-07","153500"
902,"2024-03-07","58500"
904,"2024-03-07","82500"
908,"2024-03-07","82500"
910,"2024-03-07","102000"
913,"2024-03-07","100500"
916,"2024-03-07","75000"
917,"2024-03-07","74000"
930,"2024-03-07","111000"
935,"2024-03-07","85500"
938,"2024-03-07","87500"
939,"2024-03-07","64500"
943,"2024-03-07","54000"
944,"2024-03-07","90000"
952,"2024-03-07","80500"
954,"2024-03-07","79000"
955,"2024-03-07","77000"
962,"2024-03-07","107000"
968,"2024-03-07","210500"
978,"2024-03-07","110000"
985,"2024-03-07","59000"
990,"2024-03-07","84000"
998,"2024-03-07","74000"
1005,"2024-03-07","90500"
1012,"2024-03-07","82000"
1015,"2024-03-07","101500"
1022,"2024-03-07","90000"
1024,"2024-03-07","90000"
1026,"2024-03-07","83500"
1027,"2024-03-07","94500"
1029,"2024-03-07","99000"
1032,"2024-03-07","82500"
1033,"2024-03-07","100000"
1036,"2024-03-07","92000"
1039,"2024-03-07","173500"
1043,"2024-03-07","94500"
1048,"2024-03-07","67500"
1052,"2024-03-07","90500"
1055,"2024-03-07","107000"
1058,"2024-03-07","90500"
1062,"2024-03-07","254000"
1066,"2024-03-07","65500"
1070,"2024-03-07","81000"
1081,"2024-03-07","69500"
1084,"2024-03-07","98000"
1100,"2024-03-07","76000"
1103,"2024-03-07","73000"
1110,"2024-03-07","96000"
1114,"2024-03-07","93500"
1116,"2024-03-07","75000"
